,driverID,race,qualipos,racepos
5573,sainz,16,20,11
5574,stevens,16,19,18
5575,vettel,16,5,4
5576,alonso,17,16,17
5577,bottas,17,6,13
5578,button,17,20,12
5579,ericsson,17,14,14
5580,grosjean,17,12,9
5581,hamilton,17,2,2
5582,hulkenberg,17,10,7
5583,kvyat,17,4,10
5584,maldonado,17,13,20
5585,massa,17,7,8
5586,max_verstappen,17,8,16
5587,nasr,17,17,15
5588,perez,17,9,5
5589,raikkonen,17,15,3
5590,ricciardo,17,5,6
5591,rosberg,17,1,1
5593,sainz,17,11,11
5594,stevens,17,19,18
5595,vettel,17,3,4
5596,alonso,18,20,17
5597,bottas,18,4,13
5598,button,18,17,12
5599,ericsson,18,14,14
5600,grosjean,18,15,9
5601,hamilton,18,2,2
5602,hulkenberg,18,6,7
5603,kvyat,18,7,10
5604,maldonado,18,16,20
5605,massa,18,8,8
5606,max_verstappen,18,10,16
5607,nasr,18,11,15
5608,perez,18,13,5
5609,raikkonen,18,5,3
5610,ricciardo,18,9,6
5611,rosberg,18,1,1
5613,sainz,18,12,11
5614,stevens,18,19,18
5615,vettel,18,3,4
5616,alonso,19,17,17
5617,bottas,19,6,13
5618,button,19,12,12
5619,ericsson,19,18,14
5620,grosjean,19,15,9
5621,hamilton,19,2,2
5622,hulkenberg,19,7,7
5623,kvyat,19,9,10
5624,maldonado,19,13,20
5625,massa,19,8,8
5626,max_verstappen,19,11,16
5627,merhi,19,20,19
5628,nasr,19,14,15
5629,perez,19,4,5
5630,raikkonen,19,3,3
5631,ricciardo,19,5,6
5632,rosberg,19,1,1
5633,sainz,19,10,11
5634,stevens,19,19,18
5635,vettel,19,16,4
5636,alonso,1,12,10
5637,bottas,1,11,21
5638,button,1,13,20
5639,ericsson,1,16,15
5640,grosjean,1,19,11
5641,gutierrez,1,20,12
5642,hamilton,1,1,1
5644,hulkenberg,1,10,7
5645,jolyon_palmer,1,14,17
5646,kevin_magnussen,1,15,22
5647,kvyat,1,18,19
5648,massa,1,6,9
5649,max_verstappen,1,5,4
5650,nasr,1,17,16
5651,perez,1,9,8
5652,raikkonen,1,4,6
5653,ricciardo,1,8,5
5654,rosberg,1,2,2
5655,sainz,1,7,18
5656,vettel,1,3,3
5657,wehrlein,1,22,14
5658,bottas,2,6,21
5659,button,2,14,20
5660,ericsson,2,17,15
5661,grosjean,2,9,11
5662,gutierrez,2,13,12
5663,hamilton,2,1,1
5665,hulkenberg,2,8,7
5666,jolyon_palmer,2,20,17
5667,kevin_magnussen,2,19,22
5668,kvyat,2,15,19
5669,massa,2,7,9
5670,max_verstappen,2,10,4
5671,nasr,2,22,16
5672,perez,2,18,8
5673,raikkonen,2,4,6
5674,ricciardo,2,5,5
5675,rosberg,2,2,2
5676,sainz,2,11,18
5678,vettel,2,3,3
5679,wehrlein,2,16,14
5680,alonso,3,12,10
5681,bottas,3,5,21
5682,button,3,13,20
5683,ericsson,3,15,15
5684,grosjean,3,14,11
5685,gutierrez,3,18,12
5686,hamilton,3,22,1
5688,hulkenberg,3,10,7
5689,jolyon_palmer,3,19,17
5690,kevin_magnussen,3,17,22
5691,kvyat,3,6,19
5692,massa,3,11,9
5693,max_verstappen,3,9,4
5694,nasr,3,16,16
5695,perez,3,7,8
5696,raikkonen,3,3,6
5697,ricciardo,3,2,5
5698,rosberg,3,1,2
5699,sainz,3,8,18
5700,vettel,3,4,3
5701,wehrlein,3,21,14
5702,alonso,4,14,10
5703,bottas,4,3,21
5704,button,4,12,20
5705,ericsson,4,22,15
5706,grosjean,4,15,11
5707,gutierrez,4,16,12
5708,hamilton,4,10,1
5710,hulkenberg,4,13,7
5711,jolyon_palmer,4,18,17
5712,kevin_magnussen,4,17,22
5713,kvyat,4,8,19
5714,massa,4,5,9
5715,max_verstappen,4,9,4
5716,nasr,4,19,16
5717,perez,4,7,8
5718,raikkonen,4,4,6
5719,ricciardo,4,6,5
5720,rosberg,4,1,2
5721,sainz,4,11,18
5722,vettel,4,2,3
5723,wehrlein,4,20,14
5724,alonso,5,10,10
5725,bottas,5,7,21
5726,button,5,12,20
5727,ericsson,5,19,15
5728,grosjean,5,14,11
5729,gutierrez,5,16,12
5730,hamilton,5,1,1
5732,hulkenberg,5,11,7
5733,jolyon_palmer,5,17,17
5734,kevin_magnussen,5,15,22
5735,kvyat,5,13,19
5736,massa,5,18,9
5737,max_verstappen,5,4,4
5738,nasr,5,20,16
5739,perez,5,9,8
5740,raikkonen,5,5,6
5741,ricciardo,5,3,5
5742,rosberg,5,2,2
5743,sainz,5,8,18
5744,vettel,5,6,3
5745,wehrlein,5,21,14
5746,alonso,6,10,10
5747,bottas,6,11,21
5748,button,6,13,20
5749,ericsson,6,17,15
5750,grosjean,6,15,11
5751,gutierrez,6,12,12
5752,hamilton,6,3,1
5754,hulkenberg,6,5,7
5755,jolyon_palmer,6,18,17
5756,kevin_magnussen,6,16,22
5757,kvyat,6,9,19
5758,massa,6,14,9
5759,max_verstappen,6,21,4
5760,nasr,6,22,16
5761,perez,6,8,8
5762,raikkonen,6,6,6
5763,ricciardo,6,1,5
5764,rosberg,6,2,2
5765,sainz,6,7,18
5766,vettel,6,4,3
5767,wehrlein,6,20,14
5768,alonso,7,10,10
5769,bottas,7,7,21
5770,button,7,12,20
5771,ericsson,7,19,15
5772,grosjean,7,15,11
5773,gutierrez,7,14,12
5774,hamilton,7,1,1
5776,hulkenberg,7,9,7
5777,jolyon_palmer,7,17,17
5778,kvyat,7,13,19
5779,massa,7,8,9
5780,max_verstappen,7,5,4
5781,nasr,7,20,16
5782,perez,7,11,8
5783,raikkonen,7,6,6
5784,ricciardo,7,4,5
5785,rosberg,7,2,2
5786,sainz,7,16,18
5787,vettel,7,3,3
5788,wehrlein,7,18,14
5789,alonso,8,14,10
5790,bottas,8,8,21
5791,button,8,19,20
5792,ericsson,8,20,15
5793,grosjean,8,11,11
5794,gutierrez,8,15,12
5795,hamilton,8,10,1
5797,hulkenberg,8,12,7
5798,jolyon_palmer,8,22,17
5799,kevin_magnussen,8,21,22
5800,kvyat,8,7,19
5801,massa,8,6,9
5802,max_verstappen,8,9,4
5803,nasr,8,16,16
5804,perez,8,2,8
5805,raikkonen,8,5,6
5806,ricciardo,8,3,5
5807,rosberg,8,1,2
5808,sainz,8,13,18
5809,vettel,8,4,3
5810,wehrlein,8,18,14
5811,alonso,9,14,10
5812,bottas,9,8,21
5813,button,9,5,20
5814,ericsson,9,21,15
5815,grosjean,9,13,11
5816,gutierrez,9,11,12
5817,hamilton,9,1,1
5819,hulkenberg,9,3,7
5820,jolyon_palmer,9,18,17
5821,kevin_magnussen,9,17,22
5822,kvyat,9,20,19
5823,massa,9,10,9
5824,max_verstappen,9,9,4
5825,nasr,9,22,16
5826,perez,9,16,8
5827,raikkonen,9,6,6
5828,ricciardo,9,7,5
5829,rosberg,9,2,2
5830,sainz,9,15,18
5831,vettel,9,4,3
5832,wehrlein,9,12,14
5833,alonso,10,10,10
5834,bottas,10,7,21
5835,button,10,17,20
5836,grosjean,10,13,11
5837,gutierrez,10,14,12
5838,hamilton,10,1,1
5840,hulkenberg,10,9,7
5841,jolyon_palmer,10,18,17
5842,kevin_magnussen,10,16,22
5843,kvyat,10,15,19
5844,massa,10,12,9
5845,max_verstappen,10,3,4
5846,nasr,10,21,16
5847,perez,10,11,8
5848,raikkonen,10,5,6
5849,ricciardo,10,4,5
5850,rosberg,10,2,2
5851,sainz,10,8,18
5852,vettel,10,6,3
5853,wehrlein,10,20,14
5854,alonso,11,7,10
5855,bottas,11,10,21
5856,button,11,8,20
5857,ericsson,11,20,15
5858,grosjean,11,11,11
5859,gutierrez,11,15,12
5860,hamilton,11,2,1
5862,hulkenberg,11,9,7
5863,jolyon_palmer,11,17,17
5864,kevin_magnussen,11,19,22
5865,kvyat,11,12,19
5866,massa,11,18,9
5867,max_verstappen,11,4,4
5868,nasr,11,16,16
5869,perez,11,13,8
5870,raikkonen,11,14,6
5871,ricciardo,11,3,5
5872,rosberg,11,1,2
5873,sainz,11,6,18
5874,vettel,11,5,3
5875,wehrlein,11,21,14
5876,alonso,12,14,10
5877,bottas,12,8,21
5878,button,12,12,20
5879,ericsson,12,22,15
5880,grosjean,12,15,11
5881,gutierrez,12,11,12
5882,hamilton,12,2,1
5884,hulkenberg,12,7,7
5885,jolyon_palmer,12,16,17
5886,kevin_magnussen,12,17,22
5887,kvyat,12,19,19
5888,massa,12,10,9
5889,max_verstappen,12,4,4
5890,nasr,12,21,16
5891,perez,12,9,8
5892,raikkonen,12,5,6
5893,ricciardo,12,3,5
5894,rosberg,12,1,2
5895,sainz,12,13,18
5896,vettel,12,6,3
5897,wehrlein,12,18,14
5898,bottas,13,8,21
5899,button,13,9,20
5900,ericsson,13,20,15
5901,grosjean,13,11,11
5902,gutierrez,13,13,12
5903,hamilton,13,21,1
5904,hulkenberg,13,7,7
5905,jolyon_palmer,13,14,17
5906,kevin_magnussen,13,12,22
5907,kvyat,13,19,19
5908,massa,13,10,9
5909,max_verstappen,13,2,4
5910,nasr,13,17,16
5911,ocon,13,18,13
5912,perez,13,6,8
5913,raikkonen,13,3,6
5914,ricciardo,13,5,5
5915,rosberg,13,1,2
5916,sainz,13,15,18
5917,vettel,13,4,3
5918,wehrlein,13,16,14
5919,alonso,14,13,10
5920,bottas,14,5,21
5921,button,14,15,20
5922,ericsson,14,19,15
5923,grosjean,14,12,11
5924,gutierrez,14,10,12
5925,hamilton,14,1,1
5926,hulkenberg,14,9,7
5927,jolyon_palmer,14,20,17
5928,kevin_magnussen,14,21,22
5929,kvyat,14,17,19
5930,massa,14,11,9
5931,max_verstappen,14,7,4
5932,nasr,14,18,16
5933,perez,14,8,8
5934,raikkonen,14,4,6
5935,ricciardo,14,6,5
5936,rosberg,14,2,2
5937,sainz,14,16,18
5938,vettel,14,3,3
5939,wehrlein,14,14,14
5940,alonso,15,9,10
5941,bottas,15,11,21
5942,button,15,13,20
5943,ericsson,15,16,15
5944,grosjean,15,15,11
5945,gutierrez,15,14,12
5946,hamilton,15,3,1
5947,hulkenberg,15,8,7
5948,jolyon_palmer,15,19,17
5949,kevin_magnussen,15,17,22
5950,kvyat,15,7,19
5951,massa,15,12,9
5952,max_verstappen,15,4,4
5953,nasr,15,18,16
5954,ocon,15,21,13
5955,perez,15,10,8
5956,raikkonen,15,5,6
5957,ricciardo,15,2,5
5958,rosberg,15,1,2
5959,sainz,15,6,18
5960,vettel,15,22,3
5961,wehrlein,15,20,14
5962,alonso,16,22,10
5963,bottas,16,11,21
5964,button,16,9,20
5965,ericsson,16,17,15
5966,grosjean,16,12,11
5967,gutierrez,16,13,12
5968,hamilton,16,1,1
5969,hulkenberg,16,8,7
5970,jolyon_palmer,16,19,17
5971,kevin_magnussen,16,14,22
5972,kvyat,16,15,19
5973,massa,16,10,9
5974,max_verstappen,16,3,4
5975,nasr,16,18,16
5976,ocon,16,20,13
5977,perez,16,7,8
5978,raikkonen,16,6,6
5979,ricciardo,16,4,5
5980,rosberg,16,2,2
5981,sainz,16,16,18
5982,vettel,16,5,3
5983,wehrlein,16,21,14
5984,alonso,17,15,10
5985,bottas,17,11,21
5986,button,17,17,20
5987,ericsson,17,19,15
5988,grosjean,17,8,11
5989,gutierrez,17,10,12
5990,hamilton,17,2,1
5991,hulkenberg,17,9,7
5992,jolyon_palmer,17,16,17
5993,kevin_magnussen,17,18,22
5994,kvyat,17,13,19
5995,massa,17,12,9
5996,max_verstappen,17,5,4
5997,nasr,17,20,16
5998,ocon,17,21,13
5999,perez,17,7,8
6000,raikkonen,17,3,6
6001,ricciardo,17,6,5
6002,rosberg,17,1,2
6003,sainz,17,14,18
6004,vettel,17,4,3
6005,wehrlein,17,22,14
6006,alonso,18,12,10
6007,bottas,18,8,21
6008,button,18,19,20
6009,ericsson,18,16,15
6010,grosjean,18,17,11
6011,gutierrez,18,14,12
6012,hamilton,18,1,1
6013,hulkenberg,18,7,7
6014,jolyon_palmer,18,15,17
6015,kevin_magnussen,18,18,22
6016,kvyat,18,13,19
6017,massa,18,9,9
6018,max_verstappen,18,4,4
6019,nasr,18,21,16
6020,ocon,18,22,13
6021,perez,18,11,8
6022,raikkonen,18,5,6
6023,ricciardo,18,3,5
6024,rosberg,18,2,2
6025,sainz,18,10,18
6026,vettel,18,6,3
6027,wehrlein,18,20,14
6028,alonso,19,11,10
6029,bottas,19,8,21
6030,button,19,13,20
6031,ericsson,19,15,15
6032,grosjean,19,21,11
6033,gutierrez,19,17,12
6034,hamilton,19,1,1
6035,hulkenberg,19,5,7
6036,kevin_magnussen,19,14,22
6037,kvyat,19,18,19
6038,massa,19,9,9
6039,max_verstappen,19,3,4
6040,nasr,19,19,16
6041,ocon,19,20,13
6042,perez,19,12,8
6043,raikkonen,19,6,6
6044,ricciardo,19,4,5
6045,rosberg,19,2,2
6046,sainz,19,10,18
6047,vettel,19,7,3
6048,wehrlein,19,16,14
6049,alonso,20,10,10
6050,bottas,20,11,21
6051,button,20,17,20
6052,ericsson,20,21,15
6053,grosjean,20,7,11
6054,gutierrez,20,12,12
6055,hamilton,20,1,1
6056,hulkenberg,20,8,7
6057,jolyon_palmer,20,16,17
6058,kevin_magnussen,20,18,22
6059,kvyat,20,14,19
6060,massa,20,13,9
6061,max_verstappen,20,4,4
6062,nasr,20,22,16
6063,ocon,20,20,13
6064,perez,20,9,8
6065,raikkonen,20,3,6
6066,ricciardo,20,6,5
6067,rosberg,20,2,2
6068,sainz,20,15,18
6069,vettel,20,5,3
6070,wehrlein,20,19,14
6071,alonso,21,9,10
6072,bottas,21,11,21
6073,button,21,12,20
6074,ericsson,21,22,15
6075,grosjean,21,14,11
6076,gutierrez,21,13,12
6077,hamilton,21,1,1
6078,hulkenberg,21,7,7
6079,jolyon_palmer,21,15,17
6080,kevin_magnussen,21,18,22
6081,kvyat,21,17,19
6082,massa,21,10,9
6083,max_verstappen,21,6,4
6084,nasr,21,19,16
6085,ocon,21,20,13
6086,perez,21,8,8
6087,raikkonen,21,4,6
6088,ricciardo,21,3,5
6089,rosberg,21,2,2
6090,sainz,21,21,18
6091,vettel,21,5,3
6092,wehrlein,21,16,14
6093,alonso,1,13,9
6094,bottas,1,3,1
6095,ericsson,1,15,17
6097,grosjean,1,6,11
6098,hamilton,1,1,2
6099,hulkenberg,1,12,6
6101,kevin_magnussen,1,17,13
6103,massa,1,7,10
6104,max_verstappen,1,5,5
6105,ocon,1,14,8
6106,perez,1,11,7
6107,raikkonen,1,4,4
6108,ricciardo,1,10,20
6109,sainz,1,8,19
6110,stroll,1,19,18
6111,vandoorne,1,18,12
6112,vettel,1,2,3
6113,alonso,2,13,9
6114,bottas,2,3,1
6115,ericsson,2,14,17
6117,grosjean,2,17,11
6118,hamilton,2,1,2
6119,hulkenberg,2,7,6
6121,kevin_magnussen,2,12,13
6123,massa,2,6,10
6124,max_verstappen,2,19,5
6125,ocon,2,20,8
6126,perez,2,8,7
6127,raikkonen,2,4,4
6128,ricciardo,2,5,20
6129,sainz,2,11,19
6130,stroll,2,10,18
6131,vandoorne,2,16,12
6132,vettel,2,2,3
6133,alonso,3,15,9
6134,bottas,3,1,1
6135,ericsson,3,19,17
6136,grosjean,3,9,11
6137,hamilton,3,2,2
6138,hulkenberg,3,7,6
6140,kevin_magnussen,3,20,13
6142,massa,3,8,10
6143,max_verstappen,3,6,5
6144,ocon,3,14,8
6145,perez,3,18,7
6146,raikkonen,3,5,4
6147,ricciardo,3,4,20
6148,sainz,3,16,19
6149,stroll,3,12,18
6150,vandoorne,3,17,12
6151,vettel,3,3,3
6152,wehrlein,3,13,14
6153,alonso,4,15,9
6154,bottas,4,3,1
6155,ericsson,4,19,17
6156,grosjean,4,20,11
6157,hamilton,4,4,2
6158,hulkenberg,4,8,6
6160,kevin_magnussen,4,14,13
6162,massa,4,6,10
6163,max_verstappen,4,7,5
6164,ocon,4,10,8
6165,perez,4,9,7
6166,raikkonen,4,2,4
6167,ricciardo,4,5,20
6168,sainz,4,11,19
6169,stroll,4,12,18
6170,vandoorne,4,17,12
6171,vettel,4,1,3
6172,wehrlein,4,18,14
6173,alonso,5,7,9
6174,bottas,5,3,1
6175,ericsson,5,16,17
6176,grosjean,5,14,11
6177,hamilton,5,1,2
6178,hulkenberg,5,13,6
6180,kevin_magnussen,5,11,13
6182,massa,5,9,10
6183,max_verstappen,5,5,5
6184,ocon,5,10,8
6185,perez,5,8,7
6186,raikkonen,5,4,4
6187,ricciardo,5,6,20
6188,sainz,5,12,19
6189,stroll,5,18,18
6190,vandoorne,5,19,12
6191,vettel,5,2,3
6192,wehrlein,5,15,14
6193,bottas,6,3,1
6195,ericsson,6,20,17
6196,grosjean,6,8,11
6197,hamilton,6,14,2
6198,hulkenberg,6,12,6
6200,kevin_magnussen,6,13,13
6202,massa,6,15,10
6203,max_verstappen,6,4,5
6204,ocon,6,16,8
6205,perez,6,7,7
6206,raikkonen,6,1,4
6207,ricciardo,6,5,20
6208,sainz,6,6,19
6209,stroll,6,18,18
6210,vandoorne,6,10,12
6211,vettel,6,2,3
6212,wehrlein,6,19,14
6213,alonso,7,12,9
6214,bottas,7,3,1
6215,ericsson,7,19,17
6216,grosjean,7,14,11
6217,hamilton,7,1,2
6218,hulkenberg,7,10,6
6220,kevin_magnussen,7,18,13
6222,massa,7,7,10
6223,max_verstappen,7,5,5
6224,ocon,7,9,8
6225,perez,7,8,7
6226,raikkonen,7,4,4
6227,ricciardo,7,6,20
6228,sainz,7,13,19
6229,stroll,7,17,18
6230,vandoorne,7,16,12
6231,vettel,7,2,3
6232,wehrlein,7,20,14
6233,alonso,8,16,9
6234,bottas,8,2,1
6235,ericsson,8,18,17
6236,grosjean,8,17,11
6237,hamilton,8,1,2
6238,hulkenberg,8,14,6
6239,kevin_magnussen,8,13,13
6241,massa,8,9,10
6242,max_verstappen,8,5,5
6243,ocon,8,7,8
6244,perez,8,6,7
6245,raikkonen,8,3,4
6246,ricciardo,8,10,20
6247,sainz,8,12,19
6248,stroll,8,8,18
6249,vandoorne,8,19,12
6250,vettel,8,4,3
6251,wehrlein,8,15,14
6252,alonso,9,12,9
6253,bottas,9,1,1
6254,ericsson,9,19,17
6255,grosjean,9,7,11
6256,hamilton,9,3,2
6257,hulkenberg,9,11,6
6259,kevin_magnussen,9,15,13
6261,massa,9,17,10
6262,max_verstappen,9,6,5
6263,ocon,9,9,8
6264,perez,9,8,7
6265,raikkonen,9,4,4
6266,ricciardo,9,5,20
6267,sainz,9,10,19
6268,stroll,9,18,18
6269,vandoorne,9,13,12
6270,vettel,9,2,3
6271,wehrlein,9,20,14
6272,alonso,10,13,9
6273,bottas,10,4,1
6274,ericsson,10,19,17
6275,grosjean,10,10,11
6276,hamilton,10,1,2
6277,hulkenberg,10,6,6
6279,kevin_magnussen,10,17,13
6281,massa,10,15,10
6282,max_verstappen,10,5,5
6283,ocon,10,8,8
6284,perez,10,7,7
6285,raikkonen,10,2,4
6286,ricciardo,10,20,20
6287,sainz,10,14,19
6288,stroll,10,16,18
6289,vandoorne,10,9,12
6290,vettel,10,3,3
6291,wehrlein,10,18,14
6292,alonso,11,8,9
6293,bottas,11,3,1
6294,ericsson,11,20,17
6295,grosjean,11,15,11
6296,hamilton,11,4,2
6297,hulkenberg,11,7,6
6299,kevin_magnussen,11,16,13
6301,max_verstappen,11,5,5
6302,ocon,11,12,8
6303,perez,11,14,7
6304,raikkonen,11,2,4
6306,ricciardo,11,6,20
6307,sainz,11,10,19
6308,stroll,11,17,18
6309,vandoorne,11,9,12
6310,vettel,11,1,3
6311,wehrlein,11,18,14
6312,alonso,12,11,9
6313,bottas,12,3,1
6314,ericsson,12,19,17
6315,grosjean,12,12,11
6316,hamilton,12,1,2
6317,hulkenberg,12,7,6
6319,kevin_magnussen,12,13,13
6321,massa,12,16,10
6322,max_verstappen,12,5,5
6323,ocon,12,9,8
6324,perez,12,8,7
6325,raikkonen,12,4,4
6326,ricciardo,12,6,20
6327,sainz,12,14,19
6328,stroll,12,18,18
6329,vandoorne,12,15,12
6330,vettel,12,2,3
6331,wehrlein,12,20,14
6332,alonso,13,13,9
6333,bottas,13,6,1
6334,ericsson,13,18,17
6335,grosjean,13,20,11
6336,hamilton,13,1,2
6337,hulkenberg,13,12,6
6339,kevin_magnussen,13,16,13
6341,massa,13,9,10
6342,max_verstappen,13,2,5
6343,ocon,13,5,8
6344,perez,13,11,7
6345,raikkonen,13,7,4
6346,ricciardo,13,3,20
6347,sainz,13,15,19
6348,stroll,13,4,18
6349,vandoorne,13,10,12
6350,vettel,13,8,3
6351,wehrlein,13,19,14
6352,alonso,14,8,9
6353,bottas,14,6,1
6354,ericsson,14,20,17
6355,grosjean,14,15,11
6356,hamilton,14,5,2
6357,hulkenberg,14,7,6
6359,kevin_magnussen,14,16,13
6361,massa,14,17,10
6362,max_verstappen,14,2,5
6363,ocon,14,14,8
6364,perez,14,12,7
6365,raikkonen,14,4,4
6366,ricciardo,14,3,20
6367,sainz,14,10,19
6368,stroll,14,18,18
6369,vandoorne,14,9,12
6370,vettel,14,1,3
6371,wehrlein,14,19,14
6372,alonso,15,10,9
6373,bottas,15,5,1
6374,ericsson,15,19,17
6375,gasly,15,15,16
6376,grosjean,15,16,11
6377,hamilton,15,1,2
6378,hulkenberg,15,8,6
6380,kevin_magnussen,15,17,13
6381,massa,15,11,10
6382,max_verstappen,15,3,5
6383,ocon,15,6,8
6384,perez,15,9,7
6385,raikkonen,15,2,4
6386,ricciardo,15,4,20
6387,sainz,15,14,19
6388,stroll,15,13,18
6389,vandoorne,15,7,12
6390,vettel,15,20,3
6391,wehrlein,15,18,14
6392,alonso,16,10,9
6393,bottas,16,2,1
6394,ericsson,16,19,17
6395,gasly,16,17,16
6396,grosjean,16,16,11
6397,hamilton,16,1,2
6398,hulkenberg,16,12,6
6400,kevin_magnussen,16,13,13
6401,massa,16,9,10
6402,max_verstappen,16,5,5
6403,ocon,16,7,8
6404,perez,16,8,7
6405,raikkonen,16,6,4
6406,ricciardo,16,4,20
6407,sainz,16,15,19
6408,stroll,16,18,18
6409,vandoorne,16,11,12
6410,vettel,16,3,3
6411,wehrlein,16,20,14
6412,alonso,17,9,9
6413,bottas,17,3,1
6414,brendon_hartley,17,18,15
6415,ericsson,17,16,17
6416,grosjean,17,14,11
6417,hamilton,17,1,2
6418,hulkenberg,17,15,6
6419,kevin_magnussen,17,20,13
6421,massa,17,11,10
6422,max_verstappen,17,6,5
6423,ocon,17,7,8
6424,perez,17,10,7
6425,raikkonen,17,5,4
6426,ricciardo,17,4,20
6427,sainz,17,8,19
6428,stroll,17,17,18
6429,vandoorne,17,13,12
6430,vettel,17,2,3
6431,wehrlein,17,19,14
6432,alonso,18,14,9
6433,bottas,18,4,1
6434,brendon_hartley,18,13,15
6435,ericsson,18,16,17
6436,grosjean,18,19,11
6437,hamilton,18,3,2
6438,hulkenberg,18,8,6
6439,kevin_magnussen,18,18,13
6440,massa,18,11,10
6441,max_verstappen,18,2,5
6442,ocon,18,6,8
6443,perez,18,10,7
6444,raikkonen,18,5,4
6445,ricciardo,18,7,20
6446,sainz,18,9,19
6447,stroll,18,12,18
6448,vandoorne,18,15,12
6449,vettel,18,1,3
6450,wehrlein,18,17,14
6451,alonso,19,7,9
6452,bottas,19,1,1
6453,brendon_hartley,19,15,15
6454,ericsson,19,19,17
6455,gasly,19,17,16
6456,grosjean,19,12,11
6457,hamilton,19,20,2
6458,hulkenberg,19,8,6
6459,kevin_magnussen,19,14,13
6460,massa,19,10,10
6461,max_verstappen,19,4,5
6462,ocon,19,11,8
6463,perez,19,6,7
6464,raikkonen,19,3,4
6465,ricciardo,19,5,20
6466,sainz,19,9,19
6467,stroll,19,18,18
6468,vandoorne,19,13,12
6469,vettel,19,2,3
6470,wehrlein,19,16,14
6471,alonso,20,11,9
6472,bottas,20,1,1
6473,brendon_hartley,20,20,15
6474,ericsson,20,19,17
6475,gasly,20,17,16
6476,grosjean,20,16,11
6477,hamilton,20,2,2
6478,hulkenberg,20,7,6
6479,kevin_magnussen,20,14,13
6480,massa,20,10,10
6481,max_verstappen,20,6,5
6482,ocon,20,9,8
6483,perez,20,8,7
6484,raikkonen,20,5,4
6485,ricciardo,20,4,20
6486,sainz,20,12,19
6487,stroll,20,15,18
6488,vandoorne,20,13,12
6489,vettel,20,3,3
6490,wehrlein,20,18,14
6491,alonso,1,11,11
6492,bottas,1,10,5
6493,brendon_hartley,1,16,12
6494,ericsson,1,17,18
6495,gasly,1,20,16
6496,grosjean,1,7,9
6497,hamilton,1,1,1
6498,hulkenberg,1,8,20
6499,kevin_magnussen,1,6,10
6500,leclerc,1,18,7
6501,max_verstappen,1,4,3
6502,ocon,1,15,17
6503,perez,1,13,8
6504,raikkonen,1,2,19
6505,ricciardo,1,5,4
6506,sainz,1,9,6
6507,sirotkin,1,19,15
6508,stroll,1,14,13
6509,vandoorne,1,12,14
6510,vettel,1,3,2
6511,alonso,2,13,11
6512,bottas,2,3,5
6513,brendon_hartley,2,11,12
6514,ericsson,2,17,18
6515,gasly,2,6,16
6516,grosjean,2,16,9
6517,hamilton,2,4,1
6518,hulkenberg,2,8,20
6519,kevin_magnussen,2,7,10
6520,leclerc,2,19,7
6521,max_verstappen,2,15,3
6522,ocon,2,9,17
6523,perez,2,12,8
6524,raikkonen,2,2,19
6525,ricciardo,2,5,4
6526,sainz,2,10,6
6527,sirotkin,2,18,15
6528,stroll,2,20,13
6529,vandoorne,2,14,14
6530,vettel,2,1,2
6531,alonso,3,13,11
6532,bottas,3,3,5
6533,brendon_hartley,3,15,12
6534,ericsson,3,20,18
6535,gasly,3,17,16
6536,grosjean,3,10,9
6537,hamilton,3,4,1
6538,hulkenberg,3,7,20
6539,kevin_magnussen,3,11,10
6540,leclerc,3,19,7
6541,max_verstappen,3,5,3
6542,ocon,3,12,17
6543,perez,3,8,8
6544,raikkonen,3,2,19
6545,ricciardo,3,6,4
6546,sainz,3,9,6
6547,sirotkin,3,16,15
6548,stroll,3,18,13
6549,vandoorne,3,14,14
6550,vettel,3,1,2
6551,alonso,4,13,11
6552,bottas,4,3,5
6553,brendon_hartley,4,19,12
6554,ericsson,4,18,18
6555,gasly,4,17,16
6556,grosjean,4,20,9
6557,hamilton,4,2,1
6558,hulkenberg,4,9,20
6559,kevin_magnussen,4,15,10
6560,leclerc,4,14,7
6561,max_verstappen,4,5,3
6562,ocon,4,7,17
6563,perez,4,8,8
6564,raikkonen,4,6,19
6565,ricciardo,4,4,4
6566,sainz,4,10,6
6567,sirotkin,4,12,15
6568,stroll,4,11,13
6569,vandoorne,4,16,14
6570,vettel,4,1,2
6571,alonso,5,8,11
6572,bottas,5,2,5
6573,brendon_hartley,5,20,12
6574,ericsson,5,17,18
6575,gasly,5,12,16
6576,grosjean,5,10,9
6577,hamilton,5,1,1
6578,hulkenberg,5,16,20
6579,kevin_magnussen,5,7,10
6580,leclerc,5,14,7
6581,max_verstappen,5,5,3
6582,ocon,5,13,17
6583,perez,5,15,8
6584,raikkonen,5,4,19
6585,ricciardo,5,6,4
6586,sainz,5,9,6
6587,sirotkin,5,18,15
6588,stroll,5,19,13
6589,vandoorne,5,11,14
6590,vettel,5,3,2
6591,alonso,6,7,11
6592,bottas,6,5,5
6593,brendon_hartley,6,16,12
6594,ericsson,6,17,18
6595,gasly,6,10,16
6596,grosjean,6,15,9
6597,hamilton,6,3,1
6598,hulkenberg,6,11,20
6599,kevin_magnussen,6,19,10
6600,leclerc,6,14,7
6601,max_verstappen,6,20,3
6602,ocon,6,6,17
6603,perez,6,9,8
6604,raikkonen,6,4,19
6605,ricciardo,6,1,4
6606,sainz,6,8,6
6607,sirotkin,6,13,15
6608,stroll,6,18,13
6609,vandoorne,6,12,14
6610,vettel,6,2,2
